@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute left_hit {0,1,2}
@attribute left_type {0,1,2,3}
@attribute left_pos numeric
@attribute right_hit {0,1,2}
@attribute right_type {0,1,2,3}
@attribute right_pos numeric
@attribute kick {0,1,2}

@data
449,'2019/04/12 13:46:37:479',12,28860471296,23300812800,6595949056,726648832,29837084672,27250563072,4357486592,1033222208,20660940800,9109877760,2809770752,1775115520,9204350976,11311456256,7932914176,4015758848,10507184128,15118126080,16992239616,9736715264,20215160832,12913052672,23783630848,15539534848,32198604800,31728003072,20648273920,21839421440,32211793920,32212252672,17490444288,30161504256,32212252672,32212252672,21225390080,25964838912,32212252672,32212252672,15678815232,16093056000,0,0,0,?,2,?,?,?,?,?
450,'2019/04/12 13:46:37:730',12,28863549440,23298682880,6682266624,651817088,29810694144,27254431744,4441177600,1079458304,20622260224,9098315776,2806337792,1714132608,9156259840,11424705536,7926496768,4218336256,10561692672,15409868800,20259446784,13834482688,19965726720,12663192576,22767255552,17214412800,32199200768,31643185152,15790175232,22642874368,32211859456,32212252672,13052076032,23508658176,32212252672,32212252672,16752499712,17304750080,32212252672,32212252672,15848390656,16992694272,0,0,0,?,2,?,?,?,?,?
451,'2019/04/12 13:46:37:981',12,28783415296,23221045248,6635023872,589174080,29773852672,27206014976,4430819328,1101007488,20767903744,9356525568,2830674688,1736544768,9014762496,11012568064,8107150848,4963051520,10583102464,15443081216,21118373888,13882514432,19666831360,12514761728,22455691264,17737648128,32197230592,31531696128,14233149440,21930981376,32211793920,32212252672,11720921088,20597346304,32212252672,32212252672,15370771456,15135183872,32212252672,32212252672,15528935424,15734966272,0,0,0,?,2,?,?,?,?,?
452,'2019/04/12 13:46:38:226',12,28758970368,23216070656,6621199872,606696128,29764077568,27199709184,4430514176,1054604288,21218080768,9786060800,2881588736,1736910464,8963879936,10874721280,8356544512,5042308608,10823853056,15631811584,20628746240,13447974912,19322109952,12279199744,22288721920,17237049344,32196902912,31408701440,14430284800,21682376704,32211793920,32212252672,11369686016,20321574912,32212252672,32212252672,15345086464,15616145408,32212252672,32212252672,15597253632,15492467712,0,0,0,?,2,?,?,?,?,?
453,'2019/04/12 13:46:38:476',12,29021831168,23469498368,6751675392,608072384,30004576256,27408265216,4544980480,1194545920,20927891456,9538988032,2922953216,1802102400,9207946240,11039275008,7808611840,4406703104,10833240064,15471394816,5358123520,3031774976,19774400512,12574559232,23959312384,14385850368,32205221888,31581288448,29260462080,20044314624,32211924992,32212252672,14204794880,25068427264,32212252672,32212252672,16330786816,17226848256,32212252672,32212252672,16106390528,16325544960,0,0,0,?,2,?,?,?,?,?
454,'2019/04/12 13:46:38:730',12,29001189376,23478607872,6803134976,541185408,30028898304,27385733120,4597954048,1163431168,21501380608,10029275136,2991955456,1856008960,9108245504,10875664384,7783234560,4351819264,11161377792,15839894528,17318905856,10061000704,18957985792,12212019200,22967144448,13843597312,32206204928,31366901760,19888097280,21929355264,32212187136,32212252672,11538215936,21252216832,32212252672,32212252672,17065326592,19783018496,32212252672,32212252672,17018929152,16937723904,0,0,0,?,2,?,?,?,?,?
455,'2019/04/12 13:46:38:975',12,29007826944,23396833280,6744804352,572132032,29971654656,27321442304,4510764544,928971520,22119282688,10587607040,3100004608,1685249024,8949362688,11039916032,17625595904,9440569344,11472232448,16253099008,20766203904,11051234304,18219419648,11849330688,11313907712,24677939200,32201881600,31137019904,13728827392,14397249536,32211859456,32212252672,13473455104,23391229952,32212252672,32212252672,16888529920,16353154048,32212252672,32212252672,16053098496,16727632896,0,0,0,?,2,?,?,?,?,?
456,'2019/04/12 13:46:39:226',12,28992100352,23411574784,6671140352,751408256,29962504192,27341287424,4301740032,860659904,21671020544,9442088960,2894786304,1743883904,8867885056,11515319296,20676276224,8414136832,10955329536,15662895104,23045242880,12360251392,19048972288,12415948800,11814306816,25710792704,32201811968,31517466624,17076891648,22663227392,32212056064,32212252672,12966930432,13978351616,32212252672,32212252672,14417476608,12808771584,32212252672,32212252672,15506592768,16082648064,0,0,0,?,2,?,?,?,?,?
457,'2019/04/12 13:46:39:478',12,28983525376,23368724480,6463355904,886999424,29959264256,27334404096,4098121984,848745216,20714829824,8288093696,2812940544,1775532288,9052191744,11839182848,18745362432,7349334016,10375546880,14936758272,24434700288,15031926784,20195305472,13143864320,15539356672,23308734464,32203911168,31811479552,17942007808,13820046336,32211990528,32212252672,9582323712,6925292032,32212252672,32212252672,13761047552,10804402176,32212252672,32212252672,15517575168,16075688960,0,0,0,?,2,?,?,?,?,?
458,'2019/04/12 13:46:39:726',12,28992301056,23386601472,6554028544,794336448,29980817408,27348879360,7213069312,876860864,20895275008,8826598400,20814759936,4523081216,9099488256,12160740352,22136045568,10569621504,10435964928,15293351936,12050550784,24189247488,20136194048,13057145856,11564897280,21225449472,32202078208,31789619200,18825240576,17957951488,32212056064,32212252672,12410340352,10619959296,32212252672,32212252672,13719016448,10785044480,32212252672,32212252672,15524927488,16082137088,0,0,0,?,2,?,?,?,?,?
459,'2019/04/12 13:46:39:980',12,28984961024,23284957184,6576942592,743525696,30007953408,27750541312,11901188096,699111104,22294343680,15829506048,17043628032,1757454208,8958414848,12274411520,26091186176,9857571840,11091323904,16041482240,11171563520,20104204288,18871855104,12346657792,10938144768,19525001216,32204113920,31388604416,17841543168,18311790592,32211859456,32212252672,11205453824,10657487872,32212252672,32212252672,13771522048,10791495680,32212252672,32212252672,15553360896,16074211328,0,0,0,?,2,?,?,?,?,?
460,'2019/04/12 13:46:40:228',12,26444402688,20998199296,5380113408,372278656,26242473984,23864631296,3530719488,398339808,24017266688,13331834880,1834905728,766189568,15646197760,18576914432,5920531968,3474782208,9688974336,27781883904,20497258496,8807158784,16923616256,10747160576,12349145088,19204960256,31520643072,29442766848,15187962880,12427964416,31981795328,32212252672,7583668736,5034562048,32155611136,32212252672,12478764032,9454967808,32204910592,32212252672,14338275328,14619606016,0,0,0,?,2,?,?,?,?,?
461,'2019/04/12 13:46:40:476',12,20908191744,16264961024,3431492352,85193704,21668513792,19640682496,2422206976,82178168,14766740480,4592832512,452174880,124784456,3920844288,5465868800,2554279424,1804677888,16123972608,7154743808,1572007936,6133994496,20355661824,6340060160,7124269568,17052952576,25392027648,19390191616,14835449856,8605337600,26579423232,29689145344,7085521920,5821556736,27031599104,30262808576,8969925632,6865604608,27879444480,31406768128,10753360896,10642240512,0,0,0,?,2,?,?,?,?,?
462,'2019/04/12 13:46:40:725',12,27037599744,21440626688,5623484416,635021120,27977404416,25551423488,3648090112,612580416,21683968000,9504091136,1422700672,543567360,6711406080,8676015104,4938662400,1240227328,8657398784,11817288704,3150380544,1976636288,16475476992,9467648000,6266506752,8804288512,31325573120,28928622592,16294704128,22377936896,26564630528,17454821376,18359586816,15973694464,30603474944,29488730112,14938547200,14109749248,32212013056,32212252672,14561375232,14913461248,0,0,0,?,2,?,?,?,?,?
463,'2019/04/12 13:46:40:975',12,31882385408,25215799296,7412680192,887193408,32166608896,28446066688,4636813312,1298855168,25536094208,12701059072,2730316032,1257502592,9684417536,11096657920,7039951872,2972183040,11850176512,15134514176,5231359488,988249216,19235352576,13068182528,9349298176,7212423680,32212252672,31048196096,15726160896,13542252544,31210418176,30230984704,17873975296,27489994752,31966220288,19656318976,24021596160,24549822464,31884900352,29935671296,17210488832,18947594240,0,0,0,?,2,?,?,?,?,?
464,'2019/04/12 13:46:41:228',12,32186169344,25587906560,8101421056,977813824,32211197952,28688138240,5273290752,1529584768,27256604672,15249691648,4097746176,1983199488,10692883456,10822063104,7786207744,4061024256,13616913408,16473982976,5856796672,1497251456,21835685888,14564703232,10237672448,4294323456,31409330176,21968138240,16679237632,9240981504,31857909760,28832714752,18767015936,23480672256,32212252672,32212252672,21914286080,28950122496,32212252672,32212252672,20370622464,25137891328,0,0,0,?,2,?,?,?,?,?
465,'2019/04/12 13:46:41:478',12,32101136384,25394759680,7906598400,864896704,32203532288,28560758784,4971748864,1321296768,26275897344,13669787648,3860816896,1917975424,10243044352,11288169472,8002974720,4022514176,12826041344,15903321088,5653974528,1622508800,19439132672,14097801216,10625353728,6148847616,32117700608,31300380672,16109071360,10809843712,32212111360,26018709504,19540928512,24292302848,32212211712,29814986752,24077787136,26692007936,32212252672,32212252672,19433340928,23010191360,0,0,0,?,2,?,?,?,?,?
466,'2019/04/12 13:46:41:737',12,32085340160,25387298816,7809510912,853894464,32202483712,28550608896,4997365760,1208325376,25556359168,13044493312,3632347648,1663294720,10336452608,11902039040,8111536128,3514930432,12536675328,15817925632,5532383744,1494595968,20157077504,14227982336,10445014016,5719462400,32212252672,31384535040,16163159040,11729095680,31447441408,31669774336,15363188736,24132497408,29246437376,21832484864,23099676672,27362189312,30807701504,26858051584,20333436928,23050868736,0,0,0,?,2,?,?,?,?,?
467,'2019/04/12 13:46:41:978',12,32098975744,25445711872,7959153664,844484160,32205170688,28559994880,5073507840,1205619968,26719838208,14258954240,3982901248,1797619968,10563103744,11404096512,8066437120,3937438976,13897849856,16988419072,5781365248,1603228288,19062974464,15147012096,10536083456,5322872320,29386567680,24807909376,19634059264,11005031424,31422339072,28240685056,23814133760,25158701056,32212252672,32212252672,22061852672,26998059008,32212252672,32212252672,20044679168,23730118656,0,0,0,?,2,?,?,?,?,?
468,'2019/04/12 13:46:42:227',12,24877187072,19542945792,5074216960,216936288,25716727808,19693336576,3537143040,402107424,23451516928,19544047616,3958258432,753539840,7450622976,19546763264,18335105024,2224149248,10640886784,16937160704,23276660736,5724984832,11477913600,8576177664,6757184000,6439941120,29774379008,27891331072,12170479616,9446316032,30978490368,32200783872,10404767744,20846534656,31590230016,32212252672,16221246464,19054043136,31946110976,32212252672,15259956224,16052593664,0,0,0,?,2,?,?,?,?,?
469,'2019/04/12 13:46:42:476',12,24286705664,18982381568,5754065920,195572064,25165926400,23756986368,9951363072,475567264,21997905920,12236496896,19503896576,1228596096,6604104192,8078898688,24684996608,10861820928,9662867456,13780629504,5322694656,10495091712,11520739328,8041435136,6011960320,8492080128,29113346048,28100855808,12654265344,14899343360,30218885120,32123910144,14658582528,20995354624,31057201152,32210020352,16298821632,14034348032,31617572864,32212252672,13073959936,13086167040,0,0,0,?,2,?,?,?,?,?
470,'2019/04/12 13:46:42:726',12,27126747136,21154410496,5842830336,406131424,28161636352,24267214848,7729348096,748265408,24588115968,17761296384,12696827904,1214780800,8209671168,11230714880,29184841728,5508129280,11275260928,15710724096,11952191488,12003999744,13912454144,9944641536,7721737728,9828744192,31872493568,29468014592,14480874496,16091793408,32145031168,32212252672,14517301248,22144643072,32202661888,32212252672,16482526208,16665680896,32211916800,32212252672,14600302592,14989958144,0,0,0,?,2,?,?,?,?,?
471,'2019/04/12 13:46:42:980',12,24119474176,18848700416,4724503552,283999136,25004414976,21986992128,3117858816,429356000,22358980608,18027698176,2055412608,565761600,7930629120,19651153920,8109949952,1690879744,9515368448,19458050048,25769220096,5793947136,11939045376,8265102848,7618207744,9687603200,29077098496,28070041600,14141423616,19270318080,30130692096,32107331584,11148563456,16018556928,31013107712,32208967680,12323087360,11513705472,31601608704,32212252672,13007761408,13086017536,0,0,0,?,2,?,?,?,?,?
472,'2019/04/12 13:46:43:227',12,20902623232,16120530944,3820375808,128355000,21715873792,20060684288,12790571008,339666976,18957043712,10979430400,14126132224,960657664,4565538816,5597340672,20535259136,8013530112,7250350080,10961532928,7039145472,18311208960,9427321856,5792391680,4695472128,11383426048,25205577728,24668469248,14058743808,19067326464,26147336192,28789645312,10652895232,9986085888,27020589056,30198335488,8978205696,5931067392,27819849728,31337261056,10832551936,10684219392,0,0,0,?,2,?,?,?,?,?
473,'2019/04/12 13:46:43:480',12,27161550848,21315137536,5668457984,804592960,28115415040,25508040704,4015676416,998758912,24369950720,13213522944,15284680704,4535401472,7893738496,8949779456,20329992192,8008762880,10725338112,14951846912,13282512896,20505686016,15218054144,10328709120,12325123072,25930846208,31888023552,30218500096,18297147392,16779532288,32147542016,32212252672,10738174976,8884870144,32204652544,32212252672,12869009408,9827415040,32211707904,32212252672,14649251840,15060951040,0,0,0,?,2,?,?,?,?,?
474,'2019/04/12 13:46:43:726',12,29267122176,22973796352,6288125952,988493184,30250483712,27302367232,4130638080,1111035776,26267717632,14359300096,15126242304,4453817856,8860701696,9896197120,22190768128,8752803840,11625687040,15895753728,14495109120,20472072192,16998748160,11812951040,13370152960,26175041536,32207779840,30799034368,18184529920,17614065664,32212121600,32212252672,9821769728,8077871104,32212252672,32212252672,13903060992,10930924544,32212252672,32212252672,15664478208,16313610240,0,0,0,?,2,?,?,?,?,?
475,'2019/04/12 13:46:43:975',12,29481250816,23139260416,6305877504,923576256,30514905088,27435110400,4067317760,1081033344,26008657920,15873413120,7215247872,1612314752,8814205952,16146579456,20366686208,4946276352,11474369536,17926197248,23082883072,13879248896,17795633152,12392494080,20812521472,16270308352,32210808832,31009425408,14364741632,10413391872,32212252672,32212252672,8703922176,5882584064,32212252672,32212252672,14016382976,11098187776,32212252672,32212252672,15811386368,16394702848,0,0,0,?,2,?,?,?,?,?
476,'2019/04/12 13:46:44:225',12,29469128704,23148640256,6178988032,950568128,30459269120,27434428416,4054042112,1047022976,25609443328,13126841344,2901317888,2637278720,8698007552,15545418752,10820398080,14398564352,11289048064,23705704448,13141173248,14628675584,18567292928,15702568960,28855500800,18400899072,32211068928,31164989440,15559533568,7594465280,32212187136,32212252672,8734602240,5852035072,32212252672,32212252672,14014171136,11083496448,32212252672,32212252672,15812320256,16407520256,0,0,0,?,2,?,?,?,?,?
477,'2019/04/12 13:46:44:477',12,25079703552,19461826560,4750627840,593588416,25962905600,23456684032,3226503936,1787324288,20968095744,9481233408,1650297600,11793510400,7510642176,10537677824,5361719808,11028897792,11800516608,19653054464,3619600128,3069081088,19018309632,23481522176,18581735424,4933017088,30271614976,32046393344,17837211648,7507330048,31203880960,32208896000,7187682304,4134255616,31735597056,32212252672,11819716608,8797581312,32050624512,32212252672,13673319424,13835864064,0,0,0,?,2,?,?,?,?,?
478,'2019/04/12 13:46:44:729',12,22106519552,16981714944,3596709120,2049088768,22902599680,20633563136,3680513792,9454510080,17547468800,7091317760,2699053568,10276286464,9086763008,9511633920,4097871104,4669087232,14868081664,12905973760,2034601728,250805808,20233025536,22279956480,15836853248,671819904,26771857408,30120394752,16460161024,3990917888,27652274176,30442436608,5805363712,3703025408,28589600768,31657455616,9884882944,6737377280,29436807168,32110325760,11635171328,11722878976,0,0,0,?,2,?,?,?,?,?
479,'2019/04/12 13:46:44:976',12,19885176832,15092768768,3054516992,5450853376,19688826880,17861335040,5015059968,13492560896,17859766272,9910598656,3337003264,5520405504,11535939584,11034028032,3270451456,1313895168,5072140800,24037419008,12457192448,95797864,13746469888,11560301568,15757675520,1328009728,24013010944,24777113600,9614140416,3536844544,24776964096,27314274304,4934766080,3912175360,25584109568,28649140224,8501131264,5620528128,26398574592,29882261504,10325156864,10229153792,0,0,0,?,2,?,?,?,?,?
480,'2019/04/12 13:46:45:226',12,19513044992,14787987456,3289722368,8106230784,20199254016,18116145152,5321410560,11987653632,13704738816,4279191808,3072412416,3965033216,9350138880,6050249728,2497266176,219688144,18845130752,7711781888,1094394496,42895684,20796833792,11441104896,5764236800,604538752,24238528512,28469164032,19080736768,1167816704,24391852032,26981105664,4778508800,4029437184,25215195136,28262412288,7977254912,5255145984,25988212736,29473990656,9771213824,9683574784,0,0,0,?,2,?,?,?,?,?
